name,lat,lon
Better Vision @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Toys R Us @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Scoop Wholefoods Australia @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Eu Yan Sang @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
OSIM @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Shaw Theatres @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Bencoolen MRT Station (DT21),1.298918433933587,103.85035376316905
Paya Lebar MRT Station (EW8),1.3181114926389872,103.89306077126697
MacPherson MRT Station (CC10),1.3260776014852296,103.89039130601722
Sheng Siong Supermarket,1.4310980724932825,103.79850762150024
Eunos MRT Station (EW7),1.3197835491889667,103.90322580774586
NTUC FairPrice,1.3211909680589022,103.90355451577221
Geylang East Active Ageing Centre (AAC),1.3208652560069727,103.8856973658133
Goodlife Studio (Marine Parade),1.3063416331508972,103.91619962397009
Montfort Care Family Service (Marine Parade),1.3051310409868189,103.91638779374979
NTUC Health Active Ageing Centre (AAC) (Redhilll),1.2873190249370028,103.81747561491038
NTUC Health Active Ageing Centre (AAC) (Bukit Merah View),1.2843010402779977,103.82190657517184
NTUC Health Active Ageing Centre (AAC) (Lengkok Bahru),1.2882107752947825,103.81414800273693
NTUC Health Active Ageing Centre (AAC) (Bukit Merah),1.2817070062887392,103.82683952934656
Victory Family Centre (Rubikon),1.2834843318768057,103.81826780058981
Singapore Pools (Yishun N4),1.424442637630272,103.84587009273334
Singapore Pools (Woodlands 888),1.4371230146922493,103.79531438350962
Singapore Pools (Bukit Batok N3),1.3621647276457787,103.74762812258399
Bukit Batok East Nature View Residents' Corner (RC),1.2943169999292277,103.76980869998562
Beauty World MRT Station (DT5),1.3412231757108597,103.77579428529513
Singapore Pools (Jurong East),1.3448323562982256,103.73077825356427
Lentor Health Senior Care Centre,1.332708647688251,103.88741961806855
Marine Parade MRT Station (TE26),1.3026116349006993,103.90498308728012
Marine Terrace MRT Station (TE27),1.3066651031484113,103.91510670018205
Siglap MRT Station (TE28),1.3100086942792524,103.93002582692921
Tanjong Rhu MRT Station (TE23),1.2972650794796325,103.87345325437829
Katong Park MRT Station (TE24),1.2978314773858486,103.8861789503757
4FINGERS Crispy Chicken @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Adidas @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Bata @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Marymount MRT Station (CC16),1.3487072639222024,103.83942313256992
NTUC FairPrice,1.3572228310060612,103.8437852525695
Marymount Community Club,1.3621375715832422,103.84128616880905
